Round: 1, Id: 0, beginUplink: 25.512787, endUplink: 26.157237, beginDownlink 0.000000,endDownlink: 5.346200,
Round: 1, Id: 3, beginUplink: 25.576536, endUplink: 26.192406, beginDownlink 0.000000,endDownlink: 5.375354,
Round: 1, Id: 1, beginUplink: 25.648020, endUplink: 26.435216, beginDownlink 0.000000,endDownlink: 5.548353,
Round: 1, Id: 4, beginUplink: 28.308261, endUplink: 28.523876, beginDownlink 0.000000,endDownlink: 8.214387,
Round: 1, Id: 2, beginUplink: 28.428755, endUplink: 28.671864, beginDownlink 0.000000,endDownlink: 8.348245,
Round: 2, Id: 0, beginUplink: 25.604556, endUplink: 25.814124, beginDownlink 0.000000,endDownlink: 5.427972,
Round: 2, Id: 3, beginUplink: 25.763210, endUplink: 26.284452, beginDownlink 0.000000,endDownlink: 5.480158,
Round: 2, Id: 4, beginUplink: 25.776774, endUplink: 26.573804, beginDownlink 0.000000,endDownlink: 5.355179,
Round: 2, Id: 1, beginUplink: 25.856175, endUplink: 26.738283, beginDownlink 0.000000,endDownlink: 5.666342,
Round: 2, Id: 2, beginUplink: 28.204548, endUplink: 28.381157, beginDownlink 0.000000,endDownlink: 8.121608,
Round: 3, Id: 0, beginUplink: 25.581086, endUplink: 26.557883, beginDownlink 0.000000,endDownlink: 5.376307,
Round: 3, Id: 2, beginUplink: 25.556280, endUplink: 26.587340, beginDownlink 0.000000,endDownlink: 5.327704,
Round: 3, Id: 3, beginUplink: 25.621558, endUplink: 26.639951, beginDownlink 0.000000,endDownlink: 5.379968,
Round: 3, Id: 4, beginUplink: 28.396419, endUplink: 28.796593, beginDownlink 0.000000,endDownlink: 8.298096,
Round: 3, Id: 1, beginUplink: 28.484899, endUplink: 28.931535, beginDownlink 0.000000,endDownlink: 8.402204,
