Round: 1, Id: 0, beginUplink: 25.467742, endUplink: 25.804440, beginDownlink 0.000000,endDownlink: 5.298513,
Round: 1, Id: 3, beginUplink: 25.500257, endUplink: 26.214702, beginDownlink 0.000000,endDownlink: 5.329927,
Round: 1, Id: 1, beginUplink: 25.641137, endUplink: 26.384425, beginDownlink 0.000000,endDownlink: 5.533297,
Round: 1, Id: 4, beginUplink: 28.320004, endUplink: 28.945193, beginDownlink 0.000000,endDownlink: 8.206317,
Round: 1, Id: 2, beginUplink: 28.401015, endUplink: 29.100156, beginDownlink 0.000000,endDownlink: 8.315198,
Round: 2, Id: 0, beginUplink: 25.592563, endUplink: 25.776358, beginDownlink 0.000000,endDownlink: 5.422243,
Round: 2, Id: 3, beginUplink: 25.754015, endUplink: 26.584768, beginDownlink 0.000000,endDownlink: 5.474149,
Round: 2, Id: 4, beginUplink: 25.805978, endUplink: 26.892773, beginDownlink 0.000000,endDownlink: 5.423993,
Round: 2, Id: 1, beginUplink: 25.858606, endUplink: 27.016409, beginDownlink 0.000000,endDownlink: 5.658852,
Round: 2, Id: 2, beginUplink: 28.199083, endUplink: 28.371763, beginDownlink 0.000000,endDownlink: 8.116751,
Round: 3, Id: 2, beginUplink: 25.517653, endUplink: 26.124822, beginDownlink 0.000000,endDownlink: 5.338803,
Round: 3, Id: 0, beginUplink: 25.608481, endUplink: 26.178100, beginDownlink 0.000000,endDownlink: 5.455438,
Round: 3, Id: 3, beginUplink: 25.624923, endUplink: 26.322250, beginDownlink 0.000000,endDownlink: 5.362453,
Round: 3, Id: 4, beginUplink: 28.338492, endUplink: 28.590086, beginDownlink 0.000000,endDownlink: 8.204811,
Round: 3, Id: 1, beginUplink: 28.443374, endUplink: 28.748564, beginDownlink 0.000000,endDownlink: 8.341563,
