Round: 1, Id: 0, beginUplink: 25.476406, endUplink: 25.942761, beginDownlink 0.000000,endDownlink: 5.300829,
Round: 1, Id: 3, beginUplink: 25.509024, endUplink: 26.200621, beginDownlink 0.000000,endDownlink: 5.333107,
Round: 1, Id: 1, beginUplink: 25.640508, endUplink: 26.329876, beginDownlink 0.000000,endDownlink: 5.544147,
Round: 1, Id: 4, beginUplink: 28.371758, endUplink: 29.007715, beginDownlink 0.000000,endDownlink: 8.229003,
Round: 1, Id: 2, beginUplink: 28.410436, endUplink: 29.126938, beginDownlink 0.000000,endDownlink: 8.274769,
Round: 2, Id: 0, beginUplink: 25.612016, endUplink: 25.795458, beginDownlink 0.000000,endDownlink: 5.435933,
Round: 2, Id: 3, beginUplink: 25.779387, endUplink: 26.195375, beginDownlink 0.000000,endDownlink: 5.490238,
Round: 2, Id: 4, beginUplink: 25.835233, endUplink: 26.572153, beginDownlink 0.000000,endDownlink: 5.437641,
Round: 2, Id: 1, beginUplink: 25.879439, endUplink: 26.604851, beginDownlink 0.000000,endDownlink: 5.679432,
Round: 2, Id: 2, beginUplink: 28.197879, endUplink: 28.371703, beginDownlink 0.000000,endDownlink: 8.117197,
Round: 3, Id: 0, beginUplink: 25.614455, endUplink: 26.421048, beginDownlink 0.000000,endDownlink: 5.416555,
Round: 3, Id: 2, beginUplink: 25.584821, endUplink: 26.512617, beginDownlink 0.000000,endDownlink: 5.384930,
Round: 3, Id: 3, beginUplink: 25.629418, endUplink: 26.651466, beginDownlink 0.000000,endDownlink: 5.343880,
Round: 3, Id: 4, beginUplink: 28.313763, endUplink: 28.549839, beginDownlink 0.000000,endDownlink: 8.223290,
Round: 3, Id: 1, beginUplink: 28.431344, endUplink: 28.723681, beginDownlink 0.000000,endDownlink: 8.336116,
