Round: 1, Id: 0, beginUplink: 25.370517, endUplink: 25.695021, beginDownlink 0.000000,endDownlink: 5.254118,
Round: 1, Id: 2, beginUplink: 25.419670, endUplink: 25.756946, beginDownlink 0.000000,endDownlink: 5.259618,
Round: 1, Id: 4, beginUplink: 26.212267, endUplink: 26.386318, beginDownlink 0.000000,endDownlink: 6.131529,
Round: 1, Id: 3, beginUplink: 28.207422, endUplink: 28.383184, beginDownlink 0.000000,endDownlink: 8.123141,
Round: 1, Id: 1, beginUplink: 29.208506, endUplink: 29.382041, beginDownlink 0.000000,endDownlink: 9.125807,
Round: 2, Id: 1, beginUplink: 25.486449, endUplink: 25.791800, beginDownlink 0.000000,endDownlink: 5.291272,
Round: 2, Id: 4, beginUplink: 25.622244, endUplink: 26.032366, beginDownlink 0.000000,endDownlink: 5.293386,
Round: 2, Id: 3, beginUplink: 25.583618, endUplink: 26.181788, beginDownlink 0.000000,endDownlink: 5.473242,
Round: 2, Id: 2, beginUplink: 28.301599, endUplink: 28.917742, beginDownlink 0.000000,endDownlink: 8.201273,
Round: 2, Id: 0, beginUplink: 28.423013, endUplink: 29.037748, beginDownlink 0.000000,endDownlink: 8.342295,
Round: 3, Id: 3, beginUplink: 25.865075, endUplink: 27.372052, beginDownlink 0.000000,endDownlink: 5.505615,
Round: 3, Id: 0, beginUplink: 25.899720, endUplink: 27.540707, beginDownlink 0.000000,endDownlink: 5.544085,
Round: 3, Id: 1, beginUplink: 25.927621, endUplink: 27.591217, beginDownlink 0.000000,endDownlink: 5.577762,
Round: 3, Id: 2, beginUplink: 25.956951, endUplink: 27.821120, beginDownlink 0.000000,endDownlink: 5.648577,
Round: 3, Id: 4, beginUplink: 26.001136, endUplink: 27.891417, beginDownlink 0.000000,endDownlink: 5.596382,
